,gamma_1,gamma_2
0,4.153436974155185,4.153436974155185
1,2.333146748442882,2.333146748442882
2,1.9933079462831216,1.9933079462831216
3,4.616082350329641,4.616082350329641
4,7.956013674766348,7.956013674766348
5,1.2476673185127423,1.2476673185127423
6,0.4440622340943986,0.4440622340943986
7,1.329636072644321,1.329636072644321
8,2.5430947638645973,2.5430947638645973
9,11.459325680146986,11.459325680146986
10,5.808342301120244,5.808342301120244
11,2.8264464715103883,2.8264464715103883
12,3.340676784105957,3.340676784105957
13,3.54103502338407,3.54103502338407
14,1.6222886483444274,1.6222886483444274
15,0.7966237611913687,0.7966237611913687
16,0.18025809124454903,0.18025809124454903
17,4.714152468339476,4.714152468339476
18,3.4657135809653528,3.4657135809653528
19,8.384507113454982,8.384507113454982
20,3.22049700033267,3.22049700033267
21,1.0074100942998505,1.0074100942998505
22,5.322557462582592,5.322557462582592
23,3.1033461590542206,3.1033461590542206
24,2.1430381230967064,2.1430381230967064
25,4.601546151451808,4.601546151451808
26,1.45064336947397,1.45064336947397
27,3.5968045103704993,3.5968045103704993
28,2.1699975828434166,2.1699975828434166
29,0.9137286202592214,0.9137286202592214
