,gamma_1,gamma_2
0,5.123533204061238,5.123533204061238
1,4.675590100320045,4.675590100320045
2,3.1602549752093596,3.1602549752093596
3,1.9537572465587416,1.9537572465587416
4,5.060013016719718,5.060013016719718
5,0.8559227807136174,0.8559227807136174
6,2.572108283121168,2.572108283121168
7,6.476822615352642,6.476822615352642
8,1.0020525695367253,1.0020525695367253
9,3.886167040428322,3.886167040428322
10,5.404393585336133,5.404393585336133
11,6.738801485746787,6.738801485746787
12,0.5252284139049862,0.5252284139049862
13,1.9149763233315609,1.9149763233315609
14,3.5690626729335793,3.5690626729335793
15,7.723416512001998,7.723416512001998
16,7.253426244238319,7.253426244238319
17,2.502465005190213,2.502465005190213
18,1.5121484398781664,1.5121484398781664
19,2.71838107506661,2.71838107506661
20,4.079419813361987,4.079419813361987
21,1.2105129992293826,1.2105129992293826
22,1.6772012415054864,1.6772012415054864
23,3.395739967833042,3.395739967833042
24,7.123443761476431,7.123443761476431
25,4.682950003377239,4.682950003377239
26,3.1727340730580194,3.1727340730580194
27,3.836203810830962,3.836203810830962
28,4.190943780100136,4.190943780100136
29,7.176314036021309,7.176314036021309
