,uniform_1,uniform_2
0,519.4966775372695,519.4966775372695
1,123.82057497400835,123.82057497400835
2,330.27005735053024,330.27005735053024
3,557.122055701162,557.122055701162
4,45.778785511313046,45.778785511313046
5,27.106101532680132,27.106101532680132
6,987.860856262392,987.860856262392
7,186.60927777313432,186.60927777313432
8,150.0419051888192,150.0419051888192
9,651.4662547042025,651.4662547042025
10,679.7315542188516,679.7315542188516
11,924.4854774799093,924.4854774799093
12,241.35901549048367,241.35901549048367
13,284.93691801592433,284.93691801592433
14,115.15332629312424,115.15332629312424
15,886.0836974036426,886.0836974036426
16,733.2986413031792,733.2986413031792
17,297.18038791925585,297.18038791925585
18,202.4056178002337,202.4056178002337
19,47.25946158235567,47.25946158235567
20,204.9132470510948,204.9132470510948
21,581.7696466902223,581.7696466902223
22,963.7284019197965,963.7284019197965
23,659.2288729105763,659.2288729105763
24,434.58521040631723,434.58521040631723
25,122.4465796920255,122.4465796920255
26,521.1498450405148,521.1498450405148
27,741.6700823679577,741.6700823679577
28,113.74552030980043,113.74552030980043
29,970.269720879004,970.269720879004
