,gamma_1,gamma_2
0,4.52465707947526,4.52465707947526
1,5.5544545571604615,5.5544545571604615
2,0.13514392220816057,0.13514392220816057
3,3.8519662347212864,3.8519662347212864
4,1.199882714820359,1.199882714820359
5,7.512143557870691,7.512143557870691
6,2.639854381970947,2.639854381970947
7,2.7162432454838754,2.7162432454838754
8,0.611561509992798,0.611561509992798
9,4.53703456047367,4.53703456047367
10,0.7939159204552403,0.7939159204552403
11,1.029980546869663,1.029980546869663
12,0.8522499210921491,0.8522499210921491
13,4.840245418407877,4.840245418407877
14,5.4103589351580545,5.4103589351580545
15,6.387951012956679,6.387951012956679
16,4.098901480434163,4.098901480434163
17,2.984025531335521,2.984025531335521
18,2.395412530524947,2.395412530524947
19,6.5291100022834305,6.5291100022834305
20,4.6825522423851424,4.6825522423851424
21,3.3635665721076586,3.3635665721076586
22,2.3835497676428505,2.3835497676428505
23,1.740213231532901,1.740213231532901
24,2.966167253532022,2.966167253532022
25,7.066311320747593,7.066311320747593
26,0.5231777644910302,0.5231777644910302
27,3.038625380029036,3.038625380029036
28,1.3276295176307789,1.3276295176307789
29,1.0518361323902496,1.0518361323902496
