,gamma_1,gamma_2
0,1.3553138304602739,1.3553138304602739
1,1.5214446031870117,1.5214446031870117
2,3.979337795272112,3.979337795272112
3,1.6718780599294873,1.6718780599294873
4,9.163087660803358,9.163087660803358
5,5.622411638346259,5.622411638346259
6,8.15182252708026,8.15182252708026
7,11.275866854727761,11.275866854727761
8,3.3516287501925386,3.3516287501925386
9,4.252887109731986,4.252887109731986
10,2.2367059350990903,2.2367059350990903
11,0.9233951916824334,0.9233951916824334
12,5.7013931137411795,5.7013931137411795
13,6.171065722411546,6.171065722411546
14,4.353366769378689,4.353366769378689
15,1.334474400301437,1.334474400301437
16,2.86904661026809,2.86904661026809
17,3.0091063085040264,3.0091063085040264
18,3.2048702946797394,3.2048702946797394
19,3.509549649437153,3.509549649437153
20,2.870985302045114,2.870985302045114
21,4.014830457512373,4.014830457512373
22,5.488081335680946,5.488081335680946
23,5.1210776025461096,5.1210776025461096
24,5.740729753825131,5.740729753825131
25,2.0600314331194065,2.0600314331194065
26,6.875592992853962,6.875592992853962
27,2.910575767915518,2.910575767915518
28,4.804494088916826,4.804494088916826
29,2.336468800747179,2.336468800747179
