,gamma_1,gamma_2
0,2.5937079091235056,2.5937079091235056
1,4.0448441777842605,4.0448441777842605
2,4.642516134904645,4.642516134904645
3,3.2943608967233153,3.2943608967233153
4,3.2820139879262227,3.2820139879262227
5,1.4715642102266233,1.4715642102266233
6,0.08989267430858468,0.08989267430858468
7,3.995393203794769,3.995393203794769
8,1.122264283579851,1.122264283579851
9,5.1876587624158335,5.1876587624158335
10,5.358772409510936,5.358772409510936
11,3.843723955191753,3.843723955191753
12,1.7148276442398156,1.7148276442398156
13,3.4029724497529346,3.4029724497529346
14,4.589578917371085,4.589578917371085
15,6.5706642477788435,6.5706642477788435
16,3.4716661525935573,3.4716661525935573
17,1.3427918690050054,1.3427918690050054
18,1.687806201919667,1.687806201919667
19,2.7078700908970816,2.7078700908970816
20,2.7702138288068725,2.7702138288068725
21,11.187357183579726,11.187357183579726
22,5.581414145942474,5.581414145942474
23,4.2049719584087555,4.2049719584087555
24,6.853688389501437,6.853688389501437
25,4.110912689846625,4.110912689846625
26,7.9360350779757844,7.9360350779757844
27,1.1510759269152864,1.1510759269152864
28,2.8014793450896027,2.8014793450896027
29,2.8440336683697294,2.8440336683697294
