,gamma_1,gamma_2
0,3.351006083894359,3.351006083894359
1,4.467865330351546,4.467865330351546
2,13.823018493537196,13.823018493537196
3,1.3880958718404066,1.3880958718404066
4,2.172386601700811,2.172386601700811
5,1.313045996264015,1.313045996264015
6,6.202335871893524,6.202335871893524
7,5.280367957386233,5.280367957386233
8,4.158183671045123,4.158183671045123
9,11.302504965063727,11.302504965063727
10,6.871560503299702,6.871560503299702
11,2.739059924456014,2.739059924456014
12,3.9543521227509446,3.9543521227509446
13,1.6230526907118976,1.6230526907118976
14,12.180526744523009,12.180526744523009
15,6.480230421003394,6.480230421003394
16,1.5408261812392352,1.5408261812392352
17,12.473265064237996,12.473265064237996
18,3.308000930155507,3.308000930155507
19,2.4258616239505915,2.4258616239505915
20,1.3963441016765243,1.3963441016765243
21,5.964091360135388,5.964091360135388
22,7.780541605001066,7.780541605001066
23,1.4559290867763186,1.4559290867763186
24,4.0759338543135755,4.0759338543135755
25,2.3253168820195382,2.3253168820195382
26,1.8214295418410684,1.8214295418410684
27,4.307223335570577,4.307223335570577
28,2.6797360295297663,2.6797360295297663
29,0.27856178135916076,0.27856178135916076
