,gamma_1,gamma_2
0,0.9059945330342989,0.9059945330342989
1,0.9771225118210022,0.9771225118210022
2,7.316074955176929,7.316074955176929
3,6.849079635795623,6.849079635795623
4,7.6766764335304885,7.6766764335304885
5,1.0066211277593722,1.0066211277593722
6,3.4384540168059217,3.4384540168059217
7,1.3263113527286128,1.3263113527286128
8,7.829025849637249,7.829025849637249
9,0.5967986977642361,0.5967986977642361
10,3.224798316674862,3.224798316674862
11,5.323687685476965,5.323687685476965
12,4.219554402622681,4.219554402622681
13,2.8042557153352905,2.8042557153352905
14,8.4594862318714,8.4594862318714
15,2.6273939945920217,2.6273939945920217
16,2.7605263469599013,2.7605263469599013
17,5.173717837646729,5.173717837646729
18,1.123994665549572,1.123994665549572
19,3.1509852716303755,3.1509852716303755
20,5.136588702117863,5.136588702117863
21,2.8700278333429345,2.8700278333429345
22,1.0542471748191813,1.0542471748191813
23,5.128374968308132,5.128374968308132
24,2.364464804851318,2.364464804851318
25,6.6258602711124635,6.6258602711124635
26,0.9002935730177521,0.9002935730177521
27,2.112062016059909,2.112062016059909
28,2.7336855729515626,2.7336855729515626
29,4.68055604348995,4.68055604348995
