,uniform_1,uniform_2
0,120.14818749009584,120.14818749009584
1,515.1241044387548,515.1241044387548
2,568.2362359812984,568.2362359812984
3,783.703542674658,783.703542674658
4,851.7941187026063,851.7941187026063
5,632.6002336095961,632.6002336095961
6,556.4606242084736,556.4606242084736
7,399.990911476617,399.990911476617
8,987.5972079917342,987.5972079917342
9,350.0312865326972,350.0312865326972
10,413.15512883088223,413.15512883088223
11,339.7140783148647,339.7140783148647
12,571.5416733883885,571.5416733883885
13,594.8056800924711,594.8056800924711
14,410.22478478833364,410.22478478833364
15,875.0690709395145,875.0690709395145
16,715.5017647587571,715.5017647587571
17,183.2110659417826,183.2110659417826
18,258.4763950300353,258.4763950300353
19,776.7772440960981,776.7772440960981
20,694.9798137966126,694.9798137966126
21,21.509597727485023,21.509597727485023
22,910.1150559774197,910.1150559774197
23,661.2667212866122,661.2667212866122
24,537.1826436143521,537.1826436143521
25,489.2579728722907,489.2579728722907
26,776.9893669617394,776.9893669617394
27,657.5764186476507,657.5764186476507
28,740.0169104636122,740.0169104636122
29,601.6325595634239,601.6325595634239
