,uniform_1,uniform_2
0,418.0762092377042,418.0762092377042
1,489.86538786114704,489.86538786114704
2,595.0662686216266,595.0662686216266
3,492.92860316117003,492.92860316117003
4,772.645014245247,772.645014245247
5,581.7684514465822,581.7684514465822
6,126.0099931758965,126.0099931758965
7,773.7399317614181,773.7399317614181
8,684.8224059032583,684.8224059032583
9,983.0008476473953,983.0008476473953
10,660.9744315230472,660.9744315230472
11,789.1664703653232,789.1664703653232
12,851.7898028144498,851.7898028144498
13,455.6134696381966,455.6134696381966
14,601.7593420050764,601.7593420050764
15,390.2985188848592,390.2985188848592
16,909.7777332040553,909.7777332040553
17,2.1652886658950807,2.1652886658950807
18,484.82501716044277,484.82501716044277
19,948.7683242955462,948.7683242955462
20,318.47399608156354,318.47399608156354
21,750.7629842134032,750.7629842134032
22,671.9834788119289,671.9834788119289
23,974.0489267087837,974.0489267087837
24,221.77476738401492,221.77476738401492
25,662.0949959071257,662.0949959071257
26,23.480451514192357,23.480451514192357
27,388.7660956400562,388.7660956400562
28,359.13018568276226,359.13018568276226
29,391.4519875878965,391.4519875878965
