,gamma_1,gamma_2
0,1.169779099471405,1.169779099471405
1,3.5968349530769603,3.5968349530769603
2,6.939488791220835,6.939488791220835
3,0.9681431291640513,0.9681431291640513
4,4.038599827423134,4.038599827423134
5,2.8967246948156387,2.8967246948156387
6,2.9277184318238914,2.9277184318238914
7,6.944009245829476,6.944009245829476
8,4.6588566947656735,4.6588566947656735
9,0.9675831281582924,0.9675831281582924
10,1.0849371308801352,1.0849371308801352
11,3.010214016754673,3.010214016754673
12,8.417886629767464,8.417886629767464
13,6.326517993989981,6.326517993989981
14,7.9279767397029595,7.9279767397029595
15,3.5330824571760417,3.5330824571760417
16,10.417844949069371,10.417844949069371
17,6.1896310138761415,6.1896310138761415
18,1.828413851976084,1.828413851976084
19,3.274618026157031,3.274618026157031
20,2.658544030070541,2.658544030070541
21,2.041325703044334,2.041325703044334
22,8.949634663212931,8.949634663212931
23,2.096692570180234,2.096692570180234
24,6.524202319843483,6.524202319843483
25,10.289251754865443,10.289251754865443
26,0.9639999877737323,0.9639999877737323
27,1.9427581136548953,1.9427581136548953
28,1.8743171253269408,1.8743171253269408
29,2.5345755929926885,2.5345755929926885
