,exponential_1,exponential_2
0,0.045132402392084936,0.045132402392084936
1,0.15000752923332025,0.15000752923332025
2,0.099213882886089,0.099213882886089
3,0.25932358591526844,0.25932358591526844
4,0.4044062930727462,0.4044062930727462
5,0.4044129417177494,0.4044129417177494
6,0.5706208542195218,0.5706208542195218
7,0.49303313079878996,0.49303313079878996
8,0.0029613886351400665,0.0029613886351400665
9,0.04148645698420979,0.04148645698420979
10,0.22025568836320245,0.22025568836320245
11,0.18981390052404423,0.18981390052404423
12,0.029012541452743665,0.029012541452743665
13,0.6642212344141912,0.6642212344141912
14,1.289659200898325,1.289659200898325
15,0.9241713534337171,0.9241713534337171
16,0.05178890467366512,0.05178890467366512
17,0.3524463898639472,0.3524463898639472
18,0.055750964384017714,0.055750964384017714
19,0.15003589232857895,0.15003589232857895
20,0.7087927735532257,0.7087927735532257
21,0.2149809262456745,0.2149809262456745
22,1.9552860784648143,1.9552860784648143
23,0.11740445677712771,0.11740445677712771
24,0.4056285459434354,0.4056285459434354
25,0.4660998020603292,0.4660998020603292
26,0.12437912309004627,0.12437912309004627
27,0.33702194113018374,0.33702194113018374
28,0.03963115615996588,0.03963115615996588
29,0.7993880646743695,0.7993880646743695
