,uniform_1,uniform_2
0,569.6353860009372,569.6353860009372
1,373.86334336754464,373.86334336754464
2,882.2056585603376,882.2056585603376
3,16.168670731863322,16.168670731863322
4,969.189074390463,969.189074390463
5,70.63493800389432,70.63493800389432
6,602.0554787800014,602.0554787800014
7,214.29501498033747,214.29501498033747
8,19.615381857282564,19.615381857282564
9,389.3956379354577,389.3956379354577
10,261.1977221797641,261.1977221797641
11,40.40033115774778,40.40033115774778
12,319.3985115961633,319.3985115961633
13,921.405783874243,921.405783874243
14,914.4913090393571,914.4913090393571
15,208.87807410040784,208.87807410040784
16,861.6058272891785,861.6058272891785
17,499.4181637414595,499.4181637414595
18,375.0352500272123,375.0352500272123
19,298.8845190931215,298.8845190931215
20,185.32597325622453,185.32597325622453
21,726.3910112111071,726.3910112111071
22,245.6266067539382,245.6266067539382
23,33.78706356342727,33.78706356342727
24,408.23065145794055,408.23065145794055
25,432.3931846925978,432.3931846925978
26,26.398811458864092,26.398811458864092
27,312.4590136954247,312.4590136954247
28,353.6054506323836,353.6054506323836
29,358.19918169358715,358.19918169358715
