,gamma_1,gamma_2
0,7.2842382219701935,7.2842382219701935
1,1.9818824358239544,1.9818824358239544
2,2.0605194409353755,2.0605194409353755
3,2.544822886679533,2.544822886679533
4,2.2779181393299353,2.2779181393299353
5,15.534718859322743,15.534718859322743
6,2.575268827269451,2.575268827269451
7,0.1929993441170592,0.1929993441170592
8,1.269877040701869,1.269877040701869
9,1.7438643192296222,1.7438643192296222
10,2.249034648260019,2.249034648260019
11,3.342945730727769,3.342945730727769
12,2.3458247156527285,2.3458247156527285
13,6.865723558369831,6.865723558369831
14,3.041193462629933,3.041193462629933
15,3.4742586282410115,3.4742586282410115
16,6.737715307436423,6.737715307436423
17,3.0971631757419216,3.0971631757419216
18,5.098424071665141,5.098424071665141
19,7.561738508669662,7.561738508669662
20,5.3719570738102576,5.3719570738102576
21,2.1027233021769867,2.1027233021769867
22,3.8675253678194466,3.8675253678194466
23,1.0120747142730198,1.0120747142730198
24,3.5878923052469958,3.5878923052469958
25,3.0224343891030854,3.0224343891030854
26,25.412506972014782,25.412506972014782
27,4.775682777683995,4.775682777683995
28,3.1915361239291906,3.1915361239291906
29,1.5909814586388806,1.5909814586388806
