,uniform_1,uniform_2
0,449.91705777023367,449.91705777023367
1,815.4212510793283,815.4212510793283
2,326.6220018024582,326.6220018024582
3,866.0651485166665,866.0651485166665
4,770.2690798811291,770.2690798811291
5,148.0983138505059,148.0983138505059
6,236.52133348718897,236.52133348718897
7,110.79838376375018,110.79838376375018
8,350.39261248827546,350.39261248827546
9,976.2274064343748,976.2274064343748
10,408.78910077384916,408.78910077384916
11,5.0987280967062265,5.0987280967062265
12,551.9106676122353,551.9106676122353
13,258.34064087112404,258.34064087112404
14,899.6511435507291,899.6511435507291
15,772.7635278098364,772.7635278098364
16,793.9020788718539,793.9020788718539
17,112.05132718785674,112.05132718785674
18,90.59608537176375,90.59608537176375
19,273.1675116247046,273.1675116247046
20,950.6429187191286,950.6429187191286
21,672.5682235129068,672.5682235129068
22,107.73709005548275,107.73709005548275
23,558.6163084552531,558.6163084552531
24,12.185794503776707,12.185794503776707
25,689.332011593294,689.332011593294
26,559.0914596939456,559.0914596939456
27,104.47353938961955,104.47353938961955
28,438.37868480417427,438.37868480417427
29,812.3206456987436,812.3206456987436
