,power_1,power_2
0,0.9481954675775303,0.9481954675775303
1,0.6604273815396235,0.6604273815396235
2,0.8199697155842604,0.8199697155842604
3,0.7673021610256451,0.7673021610256451
4,0.8674541548484276,0.8674541548484276
5,0.9409641449738243,0.9409641449738243
6,0.7372055166893011,0.7372055166893011
7,0.7066241877407207,0.7066241877407207
8,0.7065391666034484,0.7065391666034484
9,0.6837594311416474,0.6837594311416474
10,0.954302932666153,0.954302932666153
11,0.8787757978232843,0.8787757978232843
12,0.9694436692839189,0.9694436692839189
13,0.862288323529567,0.862288323529567
14,0.7355289589642743,0.7355289589642743
15,0.9877957751150721,0.9877957751150721
16,0.9541633352367751,0.9541633352367751
17,0.9976204588714225,0.9976204588714225
18,0.9589926921326498,0.9589926921326498
19,0.8859054478378448,0.8859054478378448
20,0.8718643929535544,0.8718643929535544
21,0.9108259310642145,0.9108259310642145
22,0.8693303367915386,0.8693303367915386
23,0.9551656127649852,0.9551656127649852
24,0.8517120563636095,0.8517120563636095
25,0.824134713602346,0.824134713602346
26,0.95610486822693,0.95610486822693
27,0.5501173829269448,0.5501173829269448
28,0.9954775033205981,0.9954775033205981
29,0.8372621347667639,0.8372621347667639
