,gamma_1,gamma_2
0,11.52552459221361,11.52552459221361
1,1.5026499533973734,1.5026499533973734
2,4.7481323925528285,4.7481323925528285
3,1.9681295567686417,1.9681295567686417
4,2.601871041280766,2.601871041280766
5,5.829646857371679,5.829646857371679
6,3.5642310656719864,3.5642310656719864
7,3.7687470046822944,3.7687470046822944
8,3.1161776913435624,3.1161776913435624
9,1.3568844233238706,1.3568844233238706
10,0.5627305569984054,0.5627305569984054
11,1.1857147693758572,1.1857147693758572
12,9.981908190019029,9.981908190019029
13,2.533435256255525,2.533435256255525
14,0.342268211372331,0.342268211372331
15,4.000149085574985,4.000149085574985
16,0.5380616369717685,0.5380616369717685
17,3.537338519409552,3.537338519409552
18,6.987009279172302,6.987009279172302
19,3.775900582337204,3.775900582337204
20,1.5441221894833659,1.5441221894833659
21,6.487032848495665,6.487032848495665
22,2.0399036288897587,2.0399036288897587
23,6.706596414676635,6.706596414676635
24,3.9836439197640394,3.9836439197640394
25,0.9870501442917661,0.9870501442917661
26,4.95018562293904,4.95018562293904
27,4.1951073723332675,4.1951073723332675
28,6.86221160667038,6.86221160667038
29,3.780035515493238,3.780035515493238
