,gamma_1,gamma_2
0,4.723515511254479,4.723515511254479
1,5.335765445497927,5.335765445497927
2,1.8344407176444075,1.8344407176444075
3,4.548887151354552,4.548887151354552
4,3.2885405503613003,3.2885405503613003
5,3.9389646126802242,3.9389646126802242
6,7.272652440011752,7.272652440011752
7,1.8828029929386156,1.8828029929386156
8,2.6660370721322173,2.6660370721322173
9,1.373680584924991,1.373680584924991
10,10.177969091910786,10.177969091910786
11,3.212624002737418,3.212624002737418
12,4.354647981921578,4.354647981921578
13,4.859415295133726,4.859415295133726
14,3.941903745849948,3.941903745849948
15,4.851973474042936,4.851973474042936
16,3.091815422724306,3.091815422724306
17,3.8449100829576905,3.8449100829576905
18,7.7364643782236415,7.7364643782236415
19,4.829393932561678,4.829393932561678
20,4.549439787156925,4.549439787156925
21,4.529865725306536,4.529865725306536
22,1.1408889933261175,1.1408889933261175
23,7.1741302831888945,7.1741302831888945
24,12.83667445467209,12.83667445467209
25,4.171701034610669,4.171701034610669
26,5.427584793756364,5.427584793756364
27,3.1918398873556204,3.1918398873556204
28,4.948204784932566,4.948204784932566
29,8.169073830718398,8.169073830718398
