,gamma_1,gamma_2
0,2.0584800218964565,2.0584800218964565
1,4.9206095157639025,4.9206095157639025
2,2.2970036553315634,2.2970036553315634
3,5.0253507477017205,5.0253507477017205
4,2.5923429067350976,2.5923429067350976
5,3.0756439335812282,3.0756439335812282
6,5.3806190074355085,5.3806190074355085
7,5.7017065350995155,5.7017065350995155
8,7.622848537685074,7.622848537685074
9,2.01484462676308,2.01484462676308
10,10.367841596251981,10.367841596251981
11,9.251199054318926,9.251199054318926
12,0.4053957869880665,0.4053957869880665
13,7.56428841959198,7.56428841959198
14,1.7755104659343888,1.7755104659343888
15,4.247424449663052,4.247424449663052
16,5.1612191665932,5.1612191665932
17,6.695760246307691,6.695760246307691
18,5.772603414526331,5.772603414526331
19,3.077522210048864,3.077522210048864
20,6.087690514115063,6.087690514115063
21,2.1555272812467163,2.1555272812467163
22,4.998271254703041,4.998271254703041
23,1.9147880523791554,1.9147880523791554
24,6.791009794614923,6.791009794614923
25,1.826069477275593,1.826069477275593
26,1.626400127390062,1.626400127390062
27,3.7054828497340497,3.7054828497340497
28,7.6216183408875695,7.6216183408875695
29,2.0588967197333883,2.0588967197333883
