,gamma_1,gamma_2
0,1.6084898552674682,1.6084898552674682
1,0.8772541941493069,0.8772541941493069
2,1.7827758190417207,1.7827758190417207
3,1.437171997785749,1.437171997785749
4,3.464090879051511,3.464090879051511
5,5.049243970165372,5.049243970165372
6,2.714424268337168,2.714424268337168
7,2.1076654577646012,2.1076654577646012
8,5.369309711978678,5.369309711978678
9,1.6082838597230549,1.6082838597230549
10,6.410691387799811,6.410691387799811
11,7.18491119299058,7.18491119299058
12,8.070869065559991,8.070869065559991
13,4.673088085600411,4.673088085600411
14,6.644636280853217,6.644636280853217
15,7.196748695699212,7.196748695699212
16,3.3481973074618194,3.3481973074618194
17,1.9385582485249153,1.9385582485249153
18,2.446500022067658,2.446500022067658
19,4.377003845960656,4.377003845960656
20,1.839028456606349,1.839028456606349
21,2.3345555886525102,2.3345555886525102
22,2.9867697744197956,2.9867697744197956
23,0.5643239330310684,0.5643239330310684
24,1.7598877622109732,1.7598877622109732
25,1.1655436288305419,1.1655436288305419
26,1.2652893079092586,1.2652893079092586
27,7.817379643863093,7.817379643863093
28,8.33027552066426,8.33027552066426
29,2.1569104646124035,2.1569104646124035
