,uniform_1,uniform_2
0,603.0411375630465,603.0411375630465
1,572.7377035278225,572.7377035278225
2,601.8408341174236,601.8408341174236
3,539.7731730610933,539.7731730610933
4,305.98925502671136,305.98925502671136
5,864.1870560661256,864.1870560661256
6,998.9447081150739,998.9447081150739
7,611.8656432707419,611.8656432707419
8,291.8260146497488,291.8260146497488
9,965.8838149902309,965.8838149902309
10,3.1493986468666373,3.1493986468666373
11,51.773825729420416,51.773825729420416
12,481.65522569657134,481.65522569657134
13,452.00626183189223,452.00626183189223
14,39.49900578409822,39.49900578409822
15,482.99920034447484,482.99920034447484
16,849.7448618268845,849.7448618268845
17,162.51391342734289,162.51391342734289
18,433.9130839683663,433.9130839683663
19,809.4773686353675,809.4773686353675
20,845.518404930204,845.518404930204
21,640.8307228016673,640.8307228016673
22,613.0970719643354,613.0970719643354
23,367.3825005149971,367.3825005149971
24,80.13609704995606,80.13609704995606
25,282.8585428132067,282.8585428132067
26,492.0620664225149,492.0620664225149
27,331.5517347335961,331.5517347335961
28,155.1340806902479,155.1340806902479
29,167.03918926413857,167.03918926413857
