,uniform_1,uniform_2
0,786.7280743588611,786.7280743588611
1,803.6992783364034,803.6992783364034
2,815.1760180351472,815.1760180351472
3,75.4593631533289,75.4593631533289
4,929.1037057329871,929.1037057329871
5,29.864300976332565,29.864300976332565
6,460.7531847400654,460.7531847400654
7,995.3841592036197,995.3841592036197
8,124.34884288666387,124.34884288666387
9,488.33221135511724,488.33221135511724
10,724.1106852648132,724.1106852648132
11,964.3308110477732,964.3308110477732
12,614.3096829612587,614.3096829612587
13,821.5025929236763,821.5025929236763
14,34.50245325325995,34.50245325325995
15,258.09556941880743,258.09556941880743
16,874.8964004995503,874.8964004995503
17,949.4208005455328,949.4208005455328
18,146.3730822497708,146.3730822497708
19,786.3039960395213,786.3039960395213
20,631.0387647882526,631.0387647882526
21,986.0962186510022,986.0962186510022
22,263.32075222242435,263.32075222242435
23,527.3691901171736,527.3691901171736
24,981.5374494654149,981.5374494654149
25,55.44328732371016,55.44328732371016
26,679.5170465713085,679.5170465713085
27,107.11607787446798,107.11607787446798
28,48.29442338261469,48.29442338261469
29,375.34420820450725,375.34420820450725
