,uniform_1,uniform_2
0,358.73463669503525,358.73463669503525
1,722.312997476807,722.312997476807
2,832.0381279741022,832.0381279741022
3,339.22084630780654,339.22084630780654
4,987.2206164166226,987.2206164166226
5,488.79422564184466,488.79422564184466
6,917.7367405147098,917.7367405147098
7,802.9310421548034,802.9310421548034
8,602.156477332557,602.156477332557
9,227.66964596293923,227.66964596293923
10,380.10790860354007,380.10790860354007
11,41.03519063329145,41.03519063329145
12,548.6138545718748,548.6138545718748
13,230.10026827630034,230.10026827630034
14,389.9368734275615,389.9368734275615
15,708.9939166489785,708.9939166489785
16,685.3384434529996,685.3384434529996
17,848.6396158531169,848.6396158531169
18,151.3554970732804,151.3554970732804
19,47.10736591527564,47.10736591527564
20,344.5722812141134,344.5722812141134
21,799.7661642836863,799.7661642836863
22,772.7597974638917,772.7597974638917
23,159.37268944908303,159.37268944908303
24,535.4328358741903,535.4328358741903
25,939.6295430607311,939.6295430607311
26,290.89135468255495,290.89135468255495
27,192.56847105341674,192.56847105341674
28,293.9880232292891,293.9880232292891
29,957.8891554396919,957.8891554396919
