,gamma_1,gamma_2
0,6.138824032221409,6.138824032221409
1,4.580194950389037,4.580194950389037
2,6.578192975214315,6.578192975214315
3,10.14036328808139,10.14036328808139
4,2.1895061724074387,2.1895061724074387
5,4.032077250365368,4.032077250365368
6,9.917671725501645,9.917671725501645
7,5.9671849976077675,5.9671849976077675
8,4.9789479301617,4.9789479301617
9,1.7585674506294946,1.7585674506294946
10,4.494516012155059,4.494516012155059
11,0.7093185953106739,0.7093185953106739
12,2.454655542888457,2.454655542888457
13,1.1881682635833604,1.1881682635833604
14,1.9368998107774875,1.9368998107774875
15,7.575014772886672,7.575014772886672
16,7.969906787044183,7.969906787044183
17,0.9142516314270884,0.9142516314270884
18,3.1671177785066957,3.1671177785066957
19,5.325764589134747,5.325764589134747
20,0.4949768548329662,0.4949768548329662
21,2.2123536018095233,2.2123536018095233
22,8.9292371557813,8.9292371557813
23,1.9737999778406616,1.9737999778406616
24,2.1620898927617556,2.1620898927617556
25,2.8052480690965687,2.8052480690965687
26,3.252468458850404,3.252468458850404
27,10.64284499516209,10.64284499516209
28,2.5923914606590808,2.5923914606590808
29,1.329962045053408,1.329962045053408
