,uniform_1,uniform_2
0,942.7392644525858,942.7392644525858
1,504.9348773804042,504.9348773804042
2,655.6131969521829,655.6131969521829
3,466.1654775040549,466.1654775040549
4,409.10356817160243,409.10356817160243
5,631.0609395291581,631.0609395291581
6,674.9063274502836,674.9063274502836
7,87.35061779857836,87.35061779857836
8,975.6514005953585,975.6514005953585
9,603.2280935495694,603.2280935495694
10,493.37390682163635,493.37390682163635
11,191.53988000718036,191.53988000718036
12,49.46082379501051,49.46082379501051
13,334.1069504718733,334.1069504718733
14,502.32118558008057,502.32118558008057
15,889.4878869291354,889.4878869291354
16,642.4865492427247,642.4865492427247
17,986.4773841525903,986.4773841525903
18,165.91983161972408,165.91983161972408
19,243.44070613516834,243.44070613516834
20,673.6435759725035,673.6435759725035
21,129.11268642281308,129.11268642281308
22,34.94760183821274,34.94760183821274
23,119.37543802209119,119.37543802209119
24,757.2216897743347,757.2216897743347
25,737.045173428423,737.045173428423
26,830.6022674844767,830.6022674844767
27,716.1099010320493,716.1099010320493
28,570.7331557206699,570.7331557206699
29,435.7153952645011,435.7153952645011
