,power_1,power_2
0,0.29517702509915505,0.29517702509915505
1,0.8961810198261732,0.8961810198261732
2,0.8578654723592483,0.8578654723592483
3,0.665747791637729,0.665747791637729
4,0.7657404668155671,0.7657404668155671
5,0.9508443240836384,0.9508443240836384
6,0.9678750366788628,0.9678750366788628
7,0.8396635984603014,0.8396635984603014
8,0.8695181759474412,0.8695181759474412
9,0.8555523069093335,0.8555523069093335
10,0.9782162290412035,0.9782162290412035
11,0.779011914794195,0.779011914794195
12,0.6671472419275257,0.6671472419275257
13,0.8285939731850367,0.8285939731850367
14,0.8279352832096577,0.8279352832096577
15,0.8096797894550757,0.8096797894550757
16,0.9682574618714652,0.9682574618714652
17,0.9018073313810716,0.9018073313810716
18,0.9840879884411227,0.9840879884411227
19,0.989029531091686,0.989029531091686
20,0.7200310193060294,0.7200310193060294
21,0.6441646326351549,0.6441646326351549
22,0.7356027017473372,0.7356027017473372
23,0.893416200966122,0.893416200966122
24,0.8713113788126082,0.8713113788126082
25,0.7101552699175125,0.7101552699175125
26,0.872887149487702,0.872887149487702
27,0.5097130897624481,0.5097130897624481
28,0.9728112656534936,0.9728112656534936
29,0.7988452745872063,0.7988452745872063
