,uniform_1,uniform_2
0,709.3169765237722,709.3169765237722
1,649.8871623487099,649.8871623487099
2,131.61707697404665,131.61707697404665
3,278.8556114765187,278.8556114765187
4,996.0310449952292,996.0310449952292
5,421.5847461013495,421.5847461013495
6,30.684333154598907,30.684333154598907
7,291.04918418957647,291.04918418957647
8,413.2400284296506,413.2400284296506
9,673.200812249042,673.200812249042
10,349.80742681679595,349.80742681679595
11,751.3577869735307,751.3577869735307
12,37.21238752831545,37.21238752831545
13,574.8811238576076,574.8811238576076
14,105.02717908519928,105.02717908519928
15,130.05296496521103,130.05296496521103
16,432.1191475615477,432.1191475615477
17,372.37846598830305,372.37846598830305
18,626.9816267769584,626.9816267769584
19,753.8500373160036,753.8500373160036
20,882.379932265724,882.379932265724
21,892.5470233794281,892.5470233794281
22,324.12393633291754,324.12393633291754
23,176.25075381393424,176.25075381393424
24,498.89087306805646,498.89087306805646
25,515.795756422335,515.795756422335
26,519.6931768911195,519.6931768911195
27,17.443372519222535,17.443372519222535
28,317.8728056981274,317.8728056981274
29,148.01646770880618,148.01646770880618
