,uniform_1,uniform_2
0,93.67593107255128,93.67593107255128
1,948.1343627899736,948.1343627899736
2,5.249301879378392,5.249301879378392
3,857.7140632340374,857.7140632340374
4,376.6272757834038,376.6272757834038
5,347.2360057706672,347.2360057706672
6,389.2608281957565,389.2608281957565
7,454.5673028865712,454.5673028865712
8,308.30303523794555,308.30303523794555
9,29.944732550397976,29.944732550397976
10,956.2083657316125,956.2083657316125
11,187.43908974157296,187.43908974157296
12,873.2625308137233,873.2625308137233
13,660.027198033105,660.027198033105
14,688.1092891138128,688.1092891138128
15,139.3175365736919,139.3175365736919
16,654.7485167850542,654.7485167850542
17,628.5623968853456,628.5623968853456
18,397.4041147256211,397.4041147256211
19,326.9992257874641,326.9992257874641
20,2.4938599554953287,2.4938599554953287
21,860.9341910774424,860.9341910774424
22,652.9462235469031,652.9462235469031
23,357.74550526598864,357.74550526598864
24,419.3886965990518,419.3886965990518
25,931.7178214275879,931.7178214275879
26,886.9128448797375,886.9128448797375
27,561.9359156075891,561.9359156075891
28,370.7561870866129,370.7561870866129
29,474.21289085125227,474.21289085125227
