,uniform_1,uniform_2
0,723.773603735735,723.773603735735
1,848.967382293163,848.967382293163
2,230.55687022668934,230.55687022668934
3,228.02965858162932,228.02965858162932
4,909.9737663010326,909.9737663010326
5,286.4977930847613,286.4977930847613
6,250.4200727219824,250.4200727219824
7,405.95683759453385,405.95683759453385
8,986.2655456795446,986.2655456795446
9,111.146644671085,111.146644671085
10,911.0542885093502,911.0542885093502
11,755.3750902967503,755.3750902967503
12,624.1313227577209,624.1313227577209
13,258.0929551415205,258.0929551415205
14,793.1185404078601,793.1185404078601
15,371.9334345969919,371.9334345969919
16,570.0146700772374,570.0146700772374
17,61.99434895887629,61.99434895887629
18,278.7577316358966,278.7577316358966
19,204.5619079976202,204.5619079976202
20,417.50338006824654,417.50338006824654
21,852.4423367769115,852.4423367769115
22,401.5896888674352,401.5896888674352
23,96.3085805490055,96.3085805490055
24,320.38561117390793,320.38561117390793
25,126.97659822079511,126.97659822079511
26,527.0483319414586,527.0483319414586
27,34.94098467293024,34.94098467293024
28,245.94420391070966,245.94420391070966
29,976.2292968892867,976.2292968892867
