,uniform_1,uniform_2
0,468.4460002975047,468.4460002975047
1,689.0704962181103,689.0704962181103
2,797.1493317075732,797.1493317075732
3,978.7517473862124,978.7517473862124
4,879.6768106866215,879.6768106866215
5,322.49479851773276,322.49479851773276
6,702.3524141589412,702.3524141589412
7,842.1904679722774,842.1904679722774
8,234.44109453184547,234.44109453184547
9,925.5780144426184,925.5780144426184
10,142.48027613707916,142.48027613707916
11,456.46578419974753,456.46578419974753
12,53.55609330729759,53.55609330729759
13,522.2828408882432,522.2828408882432
14,954.9859188305481,954.9859188305481
15,942.8519810552368,942.8519810552368
16,685.1259366277665,685.1259366277665
17,687.8637672400488,687.8637672400488
18,766.148482901056,766.148482901056
19,574.6942364314883,574.6942364314883
20,135.99214735932227,135.99214735932227
21,673.1557695286928,673.1557695286928
22,284.640908475967,284.640908475967
23,685.2712060231582,685.2712060231582
24,871.111532181042,871.111532181042
25,329.6538972133774,329.6538972133774
26,549.3498801867952,549.3498801867952
27,430.5316491025485,430.5316491025485
28,799.280590294322,799.280590294322
29,739.4529700135654,739.4529700135654
