,normal_1,normal_2
0,-0.01464860091269629,-0.01464860091269629
1,-0.17445439403512228,-0.17445439403512228
2,-0.04447682601474043,-0.04447682601474043
3,-0.02583875895966379,-0.02583875895966379
4,-0.021351225552716038,-0.021351225552716038
5,-0.14839201264010946,-0.14839201264010946
6,-0.030952123289535578,-0.030952123289535578
7,-0.07510861718752933,-0.07510861718752933
8,-0.10937492557201117,-0.10937492557201117
9,-0.01354811917444329,-0.01354811917444329
10,0.06939938391643798,0.06939938391643798
11,-0.036109272687691256,-0.036109272687691256
12,0.05805707842859568,0.05805707842859568
13,0.013645833413183284,0.013645833413183284
14,0.01223573514858705,0.01223573514858705
15,-0.002875562385879225,-0.002875562385879225
16,0.14904877455427093,0.14904877455427093
17,0.06502747622850723,0.06502747622850723
18,0.02188525846643562,0.02188525846643562
19,-0.006623368670840685,-0.006623368670840685
20,-0.07311340081653826,-0.07311340081653826
21,0.23870459898351234,0.23870459898351234
22,0.002072197767351878,0.002072197767351878
23,-0.05325332382922823,-0.05325332382922823
24,-0.11966434358693273,-0.11966434358693273
25,0.05547893351861704,0.05547893351861704
26,-0.04095474402928899,-0.04095474402928899
27,0.01035916326586115,0.01035916326586115
28,-0.0005347759510886339,-0.0005347759510886339
29,0.10896042062089156,0.10896042062089156
