,gamma_1,gamma_2
0,2.1225104804317247,2.1225104804317247
1,7.928209856980741,7.928209856980741
2,3.877271125894566,3.877271125894566
3,3.701113129876937,3.701113129876937
4,4.6212033474059035,4.6212033474059035
5,0.6121429194742146,0.6121429194742146
6,7.8915525943131195,7.8915525943131195
7,1.4635561422059866,1.4635561422059866
8,4.956634694796854,4.956634694796854
9,4.859169499553506,4.859169499553506
10,8.294128052731708,8.294128052731708
11,1.5270377687794123,1.5270377687794123
12,3.588593925656952,3.588593925656952
13,4.320740198500978,4.320740198500978
14,2.6312156188237084,2.6312156188237084
15,3.242330097189708,3.242330097189708
16,3.5528893224884492,3.5528893224884492
17,5.422829359323988,5.422829359323988
18,6.154674683711307,6.154674683711307
19,3.57408010912957,3.57408010912957
20,10.950833702308536,10.950833702308536
21,3.1757073249024215,3.1757073249024215
22,6.730638809732641,6.730638809732641
23,0.4704959584866708,0.4704959584866708
24,4.821133268043724,4.821133268043724
25,3.277591384979274,3.277591384979274
26,5.153644944894785,5.153644944894785
27,3.9964595940664522,3.9964595940664522
28,1.949446610194313,1.949446610194313
29,2.47805082551819,2.47805082551819
