,uniform_1,uniform_2
0,795.712170053896,795.712170053896
1,507.3382216157679,507.3382216157679
2,990.6366547806255,990.6366547806255
3,746.0875202672923,746.0875202672923
4,351.2511180779388,351.2511180779388
5,82.67563210103938,82.67563210103938
6,945.1690694656406,945.1690694656406
7,598.4309718748988,598.4309718748988
8,294.2153329083411,294.2153329083411
9,307.19446107333164,307.19446107333164
10,235.77163600434955,235.77163600434955
11,503.35488409263326,503.35488409263326
12,320.5859003557291,320.5859003557291
13,556.0819291135149,556.0819291135149
14,842.2411941791136,842.2411941791136
15,160.1604835435704,160.1604835435704
16,58.29255707455776,58.29255707455776
17,194.90622439972694,194.90622439972694
18,870.8796626445661,870.8796626445661
19,966.2171439518254,966.2171439518254
20,760.7927515745815,760.7927515745815
21,36.342503952031386,36.342503952031386
22,450.2202203823532,450.2202203823532
23,678.5746020267937,678.5746020267937
24,971.2883645089765,971.2883645089765
25,510.86350074119616,510.86350074119616
26,498.0201273263926,498.0201273263926
27,4.913024896784389,4.913024896784389
28,502.0361664405485,502.0361664405485
29,878.1574404010945,878.1574404010945
