,gamma_1,gamma_2
0,6.542629666572068,6.542629666572068
1,0.9138374076551644,0.9138374076551644
2,3.5757008358617632,3.5757008358617632
3,3.7581298043119578,3.7581298043119578
4,1.8021465972102702,1.8021465972102702
5,3.8828092849929194,3.8828092849929194
6,2.024993519007839,2.024993519007839
7,1.1744231795842035,1.1744231795842035
8,1.9172464860926612,1.9172464860926612
9,1.3912522652048671,1.3912522652048671
10,0.8579611038208533,0.8579611038208533
11,2.132770090017021,2.132770090017021
12,1.0192235314910543,1.0192235314910543
13,7.494518045844768,7.494518045844768
14,3.080824489934312,3.080824489934312
15,1.6787235783450192,1.6787235783450192
16,2.003737418295879,2.003737418295879
17,12.702982549531885,12.702982549531885
18,7.722917077755684,7.722917077755684
19,9.012583455081469,9.012583455081469
20,8.60611295276226,8.60611295276226
21,0.4889476115381659,0.4889476115381659
22,1.3152411507418358,1.3152411507418358
23,1.8227945303152924,1.8227945303152924
24,2.2077557310575364,2.2077557310575364
25,1.9983035533332458,1.9983035533332458
26,6.732696454918079,6.732696454918079
27,3.2384170829815946,3.2384170829815946
28,2.5379930091748144,2.5379930091748144
29,4.857084595009078,4.857084595009078
