,power_1,power_2
0,0.9000484269257563,0.9000484269257563
1,0.8894027153326971,0.8894027153326971
2,0.8429931804027216,0.8429931804027216
3,0.9268318233848367,0.9268318233848367
4,0.8691688401600937,0.8691688401600937
5,0.9534872881811551,0.9534872881811551
6,0.6635180672781241,0.6635180672781241
7,0.9295526126412984,0.9295526126412984
8,0.8865979437854231,0.8865979437854231
9,0.844857433517176,0.844857433517176
10,0.981779894768509,0.981779894768509
11,0.8999377763010434,0.8999377763010434
12,0.9897029455531412,0.9897029455531412
13,0.9955653229618285,0.9955653229618285
14,0.8734894558870119,0.8734894558870119
15,0.6276791309847983,0.6276791309847983
16,0.6576973023545043,0.6576973023545043
17,0.8903377632153991,0.8903377632153991
18,0.9302790124658258,0.9302790124658258
19,0.9919873916766447,0.9919873916766447
20,0.9929713555785484,0.9929713555785484
21,0.8903408646239979,0.8903408646239979
22,0.34471133841007684,0.34471133841007684
23,0.5265152102297322,0.5265152102297322
24,0.9137706087580701,0.9137706087580701
25,0.8949572154535415,0.8949572154535415
26,0.9757666332426315,0.9757666332426315
27,0.8740951344066574,0.8740951344066574
28,0.9560639433416691,0.9560639433416691
29,0.7906144874201629,0.7906144874201629
