,gamma_1,gamma_2
0,1.9622465097710633,1.9622465097710633
1,1.3798602877579698,1.3798602877579698
2,13.036194202319068,13.036194202319068
3,3.0617784175148324,3.0617784175148324
4,8.868529021131897,8.868529021131897
5,4.1174425627971125,4.1174425627971125
6,2.783810440452461,2.783810440452461
7,6.018887514288201,6.018887514288201
8,2.02062518679198,2.02062518679198
9,0.4824827407712151,0.4824827407712151
10,6.357463981863999,6.357463981863999
11,0.9596153402851184,0.9596153402851184
12,2.8592069592581435,2.8592069592581435
13,6.837528615342875,6.837528615342875
14,3.569869799804933,3.569869799804933
15,2.8104420163272192,2.8104420163272192
16,6.051220779988479,6.051220779988479
17,1.084834673442793,1.084834673442793
18,2.723096402085133,2.723096402085133
19,4.229395312248278,4.229395312248278
20,6.737398690183455,6.737398690183455
21,8.256581983314227,8.256581983314227
22,0.4829322475317983,0.4829322475317983
23,1.8216412388847036,1.8216412388847036
24,2.261558825750641,2.261558825750641
25,1.82720484684189,1.82720484684189
26,9.107322210301602,9.107322210301602
27,1.76465897599409,1.76465897599409
28,3.3381531213548796,3.3381531213548796
29,12.680134859018247,12.680134859018247
