,uniform_1,uniform_2
0,548.542933865528,548.542933865528
1,79.02361480815367,79.02361480815367
2,69.70657185944104,69.70657185944104
3,215.2568089420513,215.2568089420513
4,361.7111140944107,361.7111140944107
5,390.09302745628173,390.09302745628173
6,594.5026583570396,594.5026583570396
7,119.45126848194985,119.45126848194985
8,184.13152270353538,184.13152270353538
9,481.14591290492757,481.14591290492757
10,387.90505413528814,387.90505413528814
11,129.57014002923177,129.57014002923177
12,298.4044390948566,298.4044390948566
13,12.893465997812168,12.893465997812168
14,336.4362494571471,336.4362494571471
15,238.49260022811487,238.49260022811487
16,586.19453129162,586.19453129162
17,501.4666998946003,501.4666998946003
18,184.51044297441518,184.51044297441518
19,960.8104493373237,960.8104493373237
20,457.03757872786315,457.03757872786315
21,422.6482948889135,422.6482948889135
22,67.380875117593,67.380875117593
23,52.725994507096146,52.725994507096146
24,168.30467357763675,168.30467357763675
25,168.2340603879972,168.2340603879972
26,640.5891043805772,640.5891043805772
27,674.2970566625135,674.2970566625135
28,295.5437603343708,295.5437603343708
29,700.1043278451853,700.1043278451853
