,power_1,power_2
0,0.7510063284820075,0.7510063284820075
1,0.9231874184602602,0.9231874184602602
2,0.7858996396678802,0.7858996396678802
3,0.8312410379299043,0.8312410379299043
4,0.9448453489278414,0.9448453489278414
5,0.8899078479754887,0.8899078479754887
6,0.8793832350008217,0.8793832350008217
7,0.9256372585800768,0.9256372585800768
8,0.9019858883507805,0.9019858883507805
9,0.9601706156174644,0.9601706156174644
10,0.6204758248404101,0.6204758248404101
11,0.9570643512175545,0.9570643512175545
12,0.9266875381601346,0.9266875381601346
13,0.9548691325912035,0.9548691325912035
14,0.7024185961193973,0.7024185961193973
15,0.8043599332611825,0.8043599332611825
16,0.9494524539267145,0.9494524539267145
17,0.9412180513209565,0.9412180513209565
18,0.8902757559956251,0.8902757559956251
19,0.5894053187439319,0.5894053187439319
20,0.9926168651487365,0.9926168651487365
21,0.9122690588979933,0.9122690588979933
22,0.8689107501509754,0.8689107501509754
23,0.9539903435388208,0.9539903435388208
24,0.7510837882106949,0.7510837882106949
25,0.8615883343246648,0.8615883343246648
26,0.9935672048495975,0.9935672048495975
27,0.4999731272764462,0.4999731272764462
28,0.5538867510521743,0.5538867510521743
29,0.7484315631389429,0.7484315631389429
