,power_1,power_2
0,0.9554075978031085,0.9554075978031085
1,0.8994050228981263,0.8994050228981263
2,0.8006032060967454,0.8006032060967454
3,0.9560086381032402,0.9560086381032402
4,0.7608098310589027,0.7608098310589027
5,0.6839577859795766,0.6839577859795766
6,0.9284136175413394,0.9284136175413394
7,0.8483615323816939,0.8483615323816939
8,0.9564587194252712,0.9564587194252712
9,0.8489701327574363,0.8489701327574363
10,0.9397997511759653,0.9397997511759653
11,0.7259425707853232,0.7259425707853232
12,0.7850143080705992,0.7850143080705992
13,0.9738586115839576,0.9738586115839576
14,0.7194753528745896,0.7194753528745896
15,0.8862871886404018,0.8862871886404018
16,0.6770907772802588,0.6770907772802588
17,0.8552208591524518,0.8552208591524518
18,0.7224347918649506,0.7224347918649506
19,0.7548766465543079,0.7548766465543079
20,0.9505450266272446,0.9505450266272446
21,0.7128454476526764,0.7128454476526764
22,0.9283318449259432,0.9283318449259432
23,0.9734605057724541,0.9734605057724541
24,0.8703546266776415,0.8703546266776415
25,0.9932694009760823,0.9932694009760823
26,0.8430730470251206,0.8430730470251206
27,0.9402075028416174,0.9402075028416174
28,0.7997648538034946,0.7997648538034946
29,0.9192873479505265,0.9192873479505265
