,gamma_1,gamma_2
0,4.005722514891446,4.005722514891446
1,0.5226068873456252,0.5226068873456252
2,7.558503425445723,7.558503425445723
3,3.775806953704765,3.775806953704765
4,2.653421098296218,2.653421098296218
5,2.0170280534541827,2.0170280534541827
6,3.637775413625002,3.637775413625002
7,9.222447700857497,9.222447700857497
8,14.396491326231494,14.396491326231494
9,4.2901380690173685,4.2901380690173685
10,10.905411074233273,10.905411074233273
11,3.0226547176289547,3.0226547176289547
12,7.531096768424446,7.531096768424446
13,8.797063311835512,8.797063311835512
14,2.4627950197236492,2.4627950197236492
15,2.2490518871352,2.2490518871352
16,2.436228873251482,2.436228873251482
17,2.7837838726556123,2.7837838726556123
18,2.5587845708713797,2.5587845708713797
19,0.4846108879452346,0.4846108879452346
20,7.0317713876273205,7.0317713876273205
21,7.832030824937279,7.832030824937279
22,2.023752900154547,2.023752900154547
23,1.383608374170102,1.383608374170102
24,8.194390262559919,8.194390262559919
25,4.450298823598023,4.450298823598023
26,4.478700314186348,4.478700314186348
27,0.3189216171594356,0.3189216171594356
28,3.278817575789767,3.278817575789767
29,1.537400533243839,1.537400533243839
