,gamma_1,gamma_2
0,13.331598254856237,13.331598254856237
1,6.358265294302684,6.358265294302684
2,1.5437742152432807,1.5437742152432807
3,2.887101016804231,2.887101016804231
4,6.060929430759726,6.060929430759726
5,5.116868402167724,5.116868402167724
6,5.044255543839148,5.044255543839148
7,1.2071608873449784,1.2071608873449784
8,6.414392263294869,6.414392263294869
9,5.014376713743436,5.014376713743436
10,2.244184602370916,2.244184602370916
11,0.4579943255441891,0.4579943255441891
12,1.045569594736682,1.045569594736682
13,8.275491677748057,8.275491677748057
14,12.002301264950075,12.002301264950075
15,5.446802016573055,5.446802016573055
16,2.790691798709952,2.790691798709952
17,10.05639451068374,10.05639451068374
18,4.7272360642081175,4.7272360642081175
19,4.5444861425317145,4.5444861425317145
20,1.208158765348377,1.208158765348377
21,0.7586226989037896,0.7586226989037896
22,4.397431946732569,4.397431946732569
23,2.8172919909788505,2.8172919909788505
24,2.1133535452215306,2.1133535452215306
25,7.983866896169131,7.983866896169131
26,5.626191745365525,5.626191745365525
27,6.749182918624161,6.749182918624161
28,1.186737520767431,1.186737520767431
29,4.144100151477936,4.144100151477936
