,exponential_1,exponential_2
0,0.15278446252604858,0.15278446252604858
1,0.5239680437268462,0.5239680437268462
2,0.21341663650291573,0.21341663650291573
3,0.1767871222530481,0.1767871222530481
4,0.11228925873099979,0.11228925873099979
5,0.10977568613333098,0.10977568613333098
6,0.13307829076272956,0.13307829076272956
7,0.08745258144086569,0.08745258144086569
8,0.4589482223675104,0.4589482223675104
9,0.9007835582672254,0.9007835582672254
10,0.09143756436470075,0.09143756436470075
11,0.4860705102518432,0.4860705102518432
12,1.0758348647420843,1.0758348647420843
13,0.16205808405750916,0.16205808405750916
14,0.06123988678069526,0.06123988678069526
15,0.011413141822646732,0.011413141822646732
16,0.0031866920938584354,0.0031866920938584354
17,0.05055893553098482,0.05055893553098482
18,0.29934421726353017,0.29934421726353017
19,0.9906060925080141,0.9906060925080141
20,0.16067743527913725,0.16067743527913725
21,0.4299740279855402,0.4299740279855402
22,0.1382558869134269,0.1382558869134269
23,1.1324907986052972,1.1324907986052972
24,0.04861216456896762,0.04861216456896762
25,1.4471914777843067,1.4471914777843067
26,0.7466677821451814,0.7466677821451814
27,0.01491662511926822,0.01491662511926822
28,0.09046630306987913,0.09046630306987913
29,0.2869748424760045,0.2869748424760045
