,uniform_1,uniform_2
0,937.3588807192148,937.3588807192148
1,732.2287990153,732.2287990153
2,746.2449266518022,746.2449266518022
3,733.496510415533,733.496510415533
4,710.7663097554195,710.7663097554195
5,919.0675882832309,919.0675882832309
6,506.7955312324117,506.7955312324117
7,850.8548505639459,850.8548505639459
8,181.19466259013444,181.19466259013444
9,282.1580047580556,282.1580047580556
10,266.573108734141,266.573108734141
11,449.98076575857255,449.98076575857255
12,109.68681173090098,109.68681173090098
13,297.72403627123475,297.72403627123475
14,373.46294235228294,373.46294235228294
15,626.6390251314286,626.6390251314286
16,384.4470712428983,384.4470712428983
17,256.09560050751236,256.09560050751236
18,560.306128063959,560.306128063959
19,37.43620692107157,37.43620692107157
20,292.17623906794626,292.17623906794626
21,660.8073916397902,660.8073916397902
22,691.1205113619749,691.1205113619749
23,298.228814378405,298.228814378405
24,41.236981910422315,41.236981910422315
25,777.9706638831054,777.9706638831054
26,869.3989081145153,869.3989081145153
27,479.5419046046453,479.5419046046453
28,137.98592784473175,137.98592784473175
29,857.6518742714852,857.6518742714852
