,uniform_1,uniform_2
0,330.16772719294715,330.16772719294715
1,70.5182584185823,70.5182584185823
2,132.65789568282915,132.65789568282915
3,591.6731822428485,591.6731822428485
4,957.1416161395516,957.1416161395516
5,598.9265101613576,598.9265101613576
6,763.7271702356678,763.7271702356678
7,566.2372208652772,566.2372208652772
8,98.88388754768475,98.88388754768475
9,675.0161919706744,675.0161919706744
10,494.1737422167076,494.1737422167076
11,496.4440850629033,496.4440850629033
12,428.56329706899345,428.56329706899345
13,812.3316077675664,812.3316077675664
14,60.0925972699698,60.0925972699698
15,258.7380428052086,258.7380428052086
16,651.4287693286989,651.4287693286989
17,173.2558239287276,173.2558239287276
18,976.6891024896837,976.6891024896837
19,434.2794856557769,434.2794856557769
20,988.0252577714053,988.0252577714053
21,557.4505212804859,557.4505212804859
22,207.3914242453553,207.3914242453553
23,480.9548554680971,480.9548554680971
24,677.2012139389481,677.2012139389481
25,641.0644990296347,641.0644990296347
26,737.923728868216,737.923728868216
27,203.56781464005985,203.56781464005985
28,520.7535345638644,520.7535345638644
29,317.28410469000323,317.28410469000323
