,uniform_1,uniform_2
0,430.4740227532561,430.4740227532561
1,633.3047718853604,633.3047718853604
2,640.1505635780732,640.1505635780732
3,154.20513772772853,154.20513772772853
4,939.8291483895006,939.8291483895006
5,2.829102772775093,2.829102772775093
6,780.6820560726926,780.6820560726926
7,794.6021421782946,794.6021421782946
8,217.1817853356825,217.1817853356825
9,187.5097397542342,187.5097397542342
10,591.5878885782391,591.5878885782391
11,189.8015858014668,189.8015858014668
12,445.2431775270496,445.2431775270496
13,279.6047502488438,279.6047502488438
14,429.85785404161817,429.85785404161817
15,485.88064723695925,485.88064723695925
16,418.9245433492189,418.9245433492189
17,654.3802735406435,654.3802735406435
18,755.3303311932942,755.3303311932942
19,41.76776797988144,41.76776797988144
20,216.65377780068894,216.65377780068894
21,691.9063455766278,691.9063455766278
22,601.5429071864498,601.5429071864498
23,251.1421396517078,251.1421396517078
24,964.9178574729293,964.9178574729293
25,393.96111338891797,393.96111338891797
26,938.2559963243552,938.2559963243552
27,937.7077250374202,937.7077250374202
28,300.0392933750599,300.0392933750599
29,376.8432995374735,376.8432995374735
