,uniform_1,uniform_2
0,892.19015520855,892.19015520855
1,767.1791475179401,767.1791475179401
2,918.7610513294625,918.7610513294625
3,485.8356299474516,485.8356299474516
4,720.2795155619126,720.2795155619126
5,252.99783891330276,252.99783891330276
6,117.31472880777548,117.31472880777548
7,396.77969260892087,396.77969260892087
8,133.47731009598525,133.47731009598525
9,482.52327752316836,482.52327752316836
10,556.4244904883441,556.4244904883441
11,544.2790203519692,544.2790203519692
12,428.717225581071,428.717225581071
13,98.773853058583,98.773853058583
14,315.63310606964706,315.63310606964706
15,204.37262983579873,204.37262983579873
16,395.770679457524,395.770679457524
17,241.63766516983455,241.63766516983455
18,219.39328385299976,219.39328385299976
19,190.53816520832336,190.53816520832336
20,392.82397601669624,392.82397601669624
21,196.0036629832525,196.0036629832525
22,507.04199385712786,507.04199385712786
23,262.4434255373092,262.4434255373092
24,26.824757259467617,26.824757259467617
25,595.7015780069597,595.7015780069597
26,695.0138842859319,695.0138842859319
27,581.2629161028701,581.2629161028701
28,410.027275059516,410.027275059516
29,90.58262444711282,90.58262444711282
