,exponential_1,exponential_2
0,0.0610812328878548,0.0610812328878548
1,1.2546673730446185,1.2546673730446185
2,0.7879187496281965,0.7879187496281965
3,0.0998153165535154,0.0998153165535154
4,0.007232825517801575,0.007232825517801575
5,0.1907964351965302,0.1907964351965302
6,1.1334785404683254,1.1334785404683254
7,1.4681378689439157,1.4681378689439157
8,0.40186192928784636,0.40186192928784636
9,0.09897794235830111,0.09897794235830111
10,0.1727015722654694,0.1727015722654694
11,0.1680007683413523,0.1680007683413523
12,0.2792741991581773,0.2792741991581773
13,0.7745725775897272,0.7745725775897272
14,0.6486587542069733,0.6486587542069733
15,0.000518755678598,0.000518755678598
16,0.37935675119145673,0.37935675119145673
17,0.02048284765797063,0.02048284765797063
18,0.1677192613661046,0.1677192613661046
19,0.4109111117966368,0.4109111117966368
20,0.009703590633649829,0.009703590633649829
21,0.11672299381304728,0.11672299381304728
22,0.5383481591376087,0.5383481591376087
23,0.15778116973589143,0.15778116973589143
24,0.6917020710631453,0.6917020710631453
25,0.06653689176527239,0.06653689176527239
26,1.3761552498161795,1.3761552498161795
27,0.044449035926289154,0.044449035926289154
28,1.4878585544695704,1.4878585544695704
29,0.05835826754384879,0.05835826754384879
