,gamma_1,gamma_2
0,5.075854257208839,5.075854257208839
1,4.73869294421821,4.73869294421821
2,1.9007757410250359,1.9007757410250359
3,1.8911399315455668,1.8911399315455668
4,2.519854692608603,2.519854692608603
5,4.115782244885829,4.115782244885829
6,6.863877610290672,6.863877610290672
7,3.6270962549460357,3.6270962549460357
8,1.1538051395242932,1.1538051395242932
9,1.0533303746179818,1.0533303746179818
10,5.9707182949712445,5.9707182949712445
11,3.5105779110404556,3.5105779110404556
12,0.5838671708428009,0.5838671708428009
13,7.176294531998119,7.176294531998119
14,2.496223177664082,2.496223177664082
15,8.154473329712134,8.154473329712134
16,1.1877300076850752,1.1877300076850752
17,4.564202039840597,4.564202039840597
18,2.3428148387385823,2.3428148387385823
19,0.6362732138276687,0.6362732138276687
20,5.921430472083673,5.921430472083673
21,4.891611391131272,4.891611391131272
22,5.096608776005901,5.096608776005901
23,1.8952487550490158,1.8952487550490158
24,1.1057239007616768,1.1057239007616768
25,5.382573053944736,5.382573053944736
26,20.008128615789,20.008128615789
27,2.7360226378758807,2.7360226378758807
28,9.133682586570272,9.133682586570272
29,2.903618024322193,2.903618024322193
