,normal_1,normal_2
0,-0.05617937933070649,-0.05617937933070649
1,0.00992240685617937,0.00992240685617937
2,0.034024840493491325,0.034024840493491325
3,-0.09641514293337632,-0.09641514293337632
4,0.001262497576606074,0.001262497576606074
5,-0.0012661407065772273,-0.0012661407065772273
6,-0.08855703396662723,-0.08855703396662723
7,0.025428023913878852,0.025428023913878852
8,0.11527464467734345,0.11527464467734345
9,-0.11755502302512488,-0.11755502302512488
10,0.015742161736237676,0.015742161736237676
11,-0.042865257687989045,-0.042865257687989045
12,0.009148548716383905,0.009148548716383905
13,-0.020741755197222485,-0.020741755197222485
14,0.009423285428655127,0.009423285428655127
15,-0.27511122623505985,-0.27511122623505985
16,-0.04029716780517877,-0.04029716780517877
17,0.09134246019825559,0.09134246019825559
18,-0.037013128113974114,-0.037013128113974114
19,0.26012282004534837,0.26012282004534837
20,-0.07438328475718348,-0.07438328475718348
21,0.06472971095092757,0.06472971095092757
22,-0.15306507555329085,-0.15306507555329085
23,-0.09480488657187067,-0.09480488657187067
24,0.0008351367284310824,0.0008351367284310824
25,0.07561164423326548,0.07561164423326548
26,0.0014738976236764074,0.0014738976236764074
27,-0.009162675162355282,-0.009162675162355282
28,0.0337814005637848,0.0337814005637848
29,-0.10866083301925761,-0.10866083301925761
