,gamma_1,gamma_2
0,1.511800114696696,1.511800114696696
1,2.427524779255673,2.427524779255673
2,1.2910589466878555,1.2910589466878555
3,3.649134187608638,3.649134187608638
4,8.555560940745469,8.555560940745469
5,0.925366387771134,0.925366387771134
6,4.731432102714873,4.731432102714873
7,2.7923320450345446,2.7923320450345446
8,1.7657344103561827,1.7657344103561827
9,3.115924373801687,3.115924373801687
10,2.7379940847339697,2.7379940847339697
11,1.580272024543684,1.580272024543684
12,0.9774148461730187,0.9774148461730187
13,3.5166395179851957,3.5166395179851957
14,3.464678546187093,3.464678546187093
15,2.154861593123205,2.154861593123205
16,0.42938608343158097,0.42938608343158097
17,1.1828119372329324,1.1828119372329324
18,4.8834557363705775,4.8834557363705775
19,5.119109532655503,5.119109532655503
20,2.0740637123167325,2.0740637123167325
21,2.1249195533520013,2.1249195533520013
22,4.417897314876791,4.417897314876791
23,4.56411240302306,4.56411240302306
24,4.519110221058501,4.519110221058501
25,6.184738167946839,6.184738167946839
26,3.0372926838787455,3.0372926838787455
27,1.28360543720659,1.28360543720659
28,1.1490929701333628,1.1490929701333628
29,2.169352767968837,2.169352767968837
