,gamma_1,gamma_2
0,1.997218901682174,1.997218901682174
1,5.00322994014901,5.00322994014901
2,3.1521051028353306,3.1521051028353306
3,2.052034075653268,2.052034075653268
4,7.234446983503537,7.234446983503537
5,4.89451741894975,4.89451741894975
6,8.252386206819608,8.252386206819608
7,1.23217155105911,1.23217155105911
8,3.846370803591735,3.846370803591735
9,2.0097809985969,2.0097809985969
10,8.140038206079645,8.140038206079645
11,2.058885001096033,2.058885001096033
12,6.8890699746991935,6.8890699746991935
13,2.5880247463146344,2.5880247463146344
14,2.2808693411359586,2.2808693411359586
15,2.2620825548974723,2.2620825548974723
16,2.831598975968815,2.831598975968815
17,0.9061462661621433,0.9061462661621433
18,5.438095360468418,5.438095360468418
19,4.9148881829017625,4.9148881829017625
20,6.01730988320705,6.01730988320705
21,0.7553340013162467,0.7553340013162467
22,2.9949530834913447,2.9949530834913447
23,4.229030648168375,4.229030648168375
24,6.36958055684834,6.36958055684834
25,5.2753241187412705,5.2753241187412705
26,3.1121508556834825,3.1121508556834825
27,4.022161919969311,4.022161919969311
28,5.765612863293489,5.765612863293489
29,4.8861026253933195,4.8861026253933195
