,gamma_1,gamma_2
0,3.131622696200675,3.131622696200675
1,4.7383837100147295,4.7383837100147295
2,2.6435683024590424,2.6435683024590424
3,1.8577409476681326,1.8577409476681326
4,0.24554232216530622,0.24554232216530622
5,8.628284743598766,8.628284743598766
6,4.945412285014741,4.945412285014741
7,4.098419623806984,4.098419623806984
8,1.7276540352856684,1.7276540352856684
9,5.096397293157769,5.096397293157769
10,7.868186450833629,7.868186450833629
11,0.6786367380515327,0.6786367380515327
12,2.1514381890299923,2.1514381890299923
13,0.40167104094597145,0.40167104094597145
14,1.886355453439532,1.886355453439532
15,6.451934888748164,6.451934888748164
16,0.30141053810670915,0.30141053810670915
17,2.258723133911977,2.258723133911977
18,8.27604670561321,8.27604670561321
19,7.883619661388006,7.883619661388006
20,3.1217717405187346,3.1217717405187346
21,7.929004615655026,7.929004615655026
22,5.506160308427362,5.506160308427362
23,3.714009369235211,3.714009369235211
24,2.9020269751707315,2.9020269751707315
25,1.8354423736852936,1.8354423736852936
26,3.733916479595354,3.733916479595354
27,4.2553225214830395,4.2553225214830395
28,3.918170066045071,3.918170066045071
29,3.015922854829888,3.015922854829888
