,exponential_1,exponential_2
0,0.7454974012364387,0.7454974012364387
1,1.243213728716554,1.243213728716554
2,0.2945658634730266,0.2945658634730266
3,0.8041390753093868,0.8041390753093868
4,1.25245696482813,1.25245696482813
5,2.1093971698615053,2.1093971698615053
6,0.09096215177576028,0.09096215177576028
7,0.7005453054193851,0.7005453054193851
8,0.5077183343861211,0.5077183343861211
9,0.0628679100495181,0.0628679100495181
10,0.15623005640217735,0.15623005640217735
11,0.09235696590250177,0.09235696590250177
12,1.5466186168682832,1.5466186168682832
13,0.3478402186851128,0.3478402186851128
14,0.8564810805693596,0.8564810805693596
15,0.4965667548910536,0.4965667548910536
16,0.2865349509812135,0.2865349509812135
17,0.16795781129956133,0.16795781129956133
18,0.10543844448543449,0.10543844448543449
19,0.7483763355247721,0.7483763355247721
20,0.18726965589331515,0.18726965589331515
21,0.03993384313472325,0.03993384313472325
22,0.09568198135549665,0.09568198135549665
23,0.16502573834724596,0.16502573834724596
24,0.0043081856546775075,0.0043081856546775075
25,0.3161198145304745,0.3161198145304745
26,0.2813931741609288,0.2813931741609288
27,0.9725624225152962,0.9725624225152962
28,0.02653899479531121,0.02653899479531121
29,0.4942911524650901,0.4942911524650901
