,uniform_1,uniform_2
0,650.4094277921516,650.4094277921516
1,516.6090186439953,516.6090186439953
2,547.542369082663,547.542369082663
3,624.5376980779055,624.5376980779055
4,501.44785957721325,501.44785957721325
5,344.7374128109509,344.7374128109509
6,704.4899335176317,704.4899335176317
7,464.3439986569289,464.3439986569289
8,153.67375496638388,153.67375496638388
9,323.6608205972529,323.6608205972529
10,165.32003214120738,165.32003214120738
11,983.4538031831181,983.4538031831181
12,281.8421556113724,281.8421556113724
13,554.4107363896097,554.4107363896097
14,870.7610337204568,870.7610337204568
15,863.4363877254349,863.4363877254349
16,793.8016543216024,793.8016543216024
17,247.81146831972634,247.81146831972634
18,84.90586696370876,84.90586696370876
19,933.5460913331094,933.5460913331094
20,184.11959175786706,184.11959175786706
21,393.6431214460973,393.6431214460973
22,555.8689048724767,555.8689048724767
23,631.4778392720671,631.4778392720671
24,137.21306566000928,137.21306566000928
25,910.4814717434505,910.4814717434505
26,479.197131637969,479.197131637969
27,210.53719881436663,210.53719881436663
28,951.4108661830015,951.4108661830015
29,691.458324538018,691.458324538018
