,uniform_1,uniform_2
0,300.18577915796203,300.18577915796203
1,786.0884131221003,786.0884131221003
2,926.5722034563545,926.5722034563545
3,747.6724759591599,747.6724759591599
4,905.4869711710206,905.4869711710206
5,371.1401011437431,371.1401011437431
6,413.80203955095794,413.80203955095794
7,63.888765854601374,63.888765854601374
8,643.3108985671782,643.3108985671782
9,245.79610133789174,245.79610133789174
10,714.2324835320287,714.2324835320287
11,77.43811290994458,77.43811290994458
12,491.01713275310675,491.01713275310675
13,307.86880128849475,307.86880128849475
14,33.26859823065295,33.26859823065295
15,262.22543466599524,262.22543466599524
16,463.05783315815233,463.05783315815233
17,424.27689037646763,424.27689037646763
18,280.6463811817615,280.6463811817615
19,370.91917338705014,370.91917338705014
20,184.32254555643442,184.32254555643442
21,612.1087885839324,612.1087885839324
22,157.89779355660303,157.89779355660303
23,365.57535024891877,365.57535024891877
24,11.197429053601164,11.197429053601164
25,356.1056911903215,356.1056911903215
26,799.9303724730048,799.9303724730048
27,735.1552842222343,735.1552842222343
28,338.8040934855575,338.8040934855575
29,974.7584931320581,974.7584931320581
