,power_1,power_2
0,0.6124938389161944,0.6124938389161944
1,0.8817311726863889,0.8817311726863889
2,0.8697598000383415,0.8697598000383415
3,0.4941727983032037,0.4941727983032037
4,0.8421229139087463,0.8421229139087463
5,0.914552309015226,0.914552309015226
6,0.6769929152120221,0.6769929152120221
7,0.4671756011907482,0.4671756011907482
8,0.9770670726439658,0.9770670726439658
9,0.7386261456743214,0.7386261456743214
10,0.9936225039234705,0.9936225039234705
11,0.7567710181627552,0.7567710181627552
12,0.654594847037605,0.654594847037605
13,0.8462404319684572,0.8462404319684572
14,0.5966651135631786,0.5966651135631786
15,0.8083088500210709,0.8083088500210709
16,0.9251936666632387,0.9251936666632387
17,0.6089175938238154,0.6089175938238154
18,0.9838307645550375,0.9838307645550375
19,0.9403269224712572,0.9403269224712572
20,0.7938298035315793,0.7938298035315793
21,0.5156328093070338,0.5156328093070338
22,0.8472893053550145,0.8472893053550145
23,0.9181978541202366,0.9181978541202366
24,0.8539566931620958,0.8539566931620958
25,0.8071757280508322,0.8071757280508322
26,0.41204468137432754,0.41204468137432754
27,0.8357745859312654,0.8357745859312654
28,0.9060971969566566,0.9060971969566566
29,0.7363875830092458,0.7363875830092458
