,normal_1,normal_2
0,-0.021659338661688732,-0.021659338661688732
1,0.10141389975929123,0.10141389975929123
2,-0.035760767875390585,-0.035760767875390585
3,-0.06367095167671563,-0.06367095167671563
4,0.136102947302323,0.136102947302323
5,-0.13105640320913026,-0.13105640320913026
6,-0.012354690622075646,-0.012354690622075646
7,0.034811205041694944,0.034811205041694944
8,0.051439432895682785,0.051439432895682785
9,-0.053048433783207886,-0.053048433783207886
10,0.049135066941545166,0.049135066941545166
11,-0.1597642144968632,-0.1597642144968632
12,0.06514243325840856,0.06514243325840856
13,0.02659473892345381,0.02659473892345381
14,0.011949888183462022,0.011949888183462022
15,-0.0905158924424466,-0.0905158924424466
16,0.1730992178595889,0.1730992178595889
17,-0.012825635998737784,-0.012825635998737784
18,-0.13391553246916307,-0.13391553246916307
19,-0.049329238709775264,-0.049329238709775264
20,0.010030049331861432,0.010030049331861432
21,0.0526708231100243,0.0526708231100243
22,0.06560695378829204,0.06560695378829204
23,0.03542325619019005,0.03542325619019005
24,-0.036262041401352904,-0.036262041401352904
25,0.126580391308019,0.126580391308019
26,-0.027912754630557854,-0.027912754630557854
27,-0.04312140588023551,-0.04312140588023551
28,-0.03737392225816779,-0.03737392225816779
29,-0.08957736575756023,-0.08957736575756023
