,gamma_1,gamma_2
0,5.824282169498734,5.824282169498734
1,1.0264901856441386,1.0264901856441386
2,1.538260454077369,1.538260454077369
3,4.656398118655695,4.656398118655695
4,2.7298309774674614,2.7298309774674614
5,1.7358046817276827,1.7358046817276827
6,2.3779113605170368,2.3779113605170368
7,6.003303782740443,6.003303782740443
8,3.161461987419434,3.161461987419434
9,6.79116891678227,6.79116891678227
10,6.116443000771366,6.116443000771366
11,0.9340777843004432,0.9340777843004432
12,1.8640939191781878,1.8640939191781878
13,1.3477272685038972,1.3477272685038972
14,5.99115153044779,5.99115153044779
15,0.2711813638004442,0.2711813638004442
16,6.26429564523355,6.26429564523355
17,4.447647950498404,4.447647950498404
18,9.54098483802839,9.54098483802839
19,2.342141862379003,2.342141862379003
20,4.182129021591869,4.182129021591869
21,5.247127343017167,5.247127343017167
22,4.501636864816375,4.501636864816375
23,4.546892485030341,4.546892485030341
24,7.286581269577339,7.286581269577339
25,7.154029469523162,7.154029469523162
26,4.535141853124687,4.535141853124687
27,3.171851425196566,3.171851425196566
28,1.1364669049420293,1.1364669049420293
29,6.6371318409399365,6.6371318409399365
