,power_1,power_2
0,0.705997255177504,0.705997255177504
1,0.8327248855965421,0.8327248855965421
2,0.7785576224205482,0.7785576224205482
3,0.9658425430443618,0.9658425430443618
4,0.5599889743251599,0.5599889743251599
5,0.989700271148405,0.989700271148405
6,0.8768998189051536,0.8768998189051536
7,0.8640757807467009,0.8640757807467009
8,0.7626037249283684,0.7626037249283684
9,0.7865396475247134,0.7865396475247134
10,0.5948917731595211,0.5948917731595211
11,0.794631199329068,0.794631199329068
12,0.7170415038997049,0.7170415038997049
13,0.9647210225549796,0.9647210225549796
14,0.9412306411729457,0.9412306411729457
15,0.7643467299996963,0.7643467299996963
16,0.37413417697774276,0.37413417697774276
17,0.9694546684036477,0.9694546684036477
18,0.9073891765289523,0.9073891765289523
19,0.9915360008747174,0.9915360008747174
20,0.9026878578658734,0.9026878578658734
21,0.8764840212539101,0.8764840212539101
22,0.8529903129485036,0.8529903129485036
23,0.9961963878392278,0.9961963878392278
24,0.9636679211839706,0.9636679211839706
25,0.9848006393920635,0.9848006393920635
26,0.9470729087816022,0.9470729087816022
27,0.7565957271654894,0.7565957271654894
28,0.9552850124894442,0.9552850124894442
29,0.5090632559496981,0.5090632559496981
