,normal_1,normal_2
0,-0.04694842474877986,-0.04694842474877986
1,0.003356887148828475,0.003356887148828475
2,0.07036228382976654,0.07036228382976654
3,0.10284895140954511,0.10284895140954511
4,-0.062149714713195886,-0.062149714713195886
5,0.05333192997564589,0.05333192997564589
6,0.12156316134509158,0.12156316134509158
7,-0.15504193784405002,-0.15504193784405002
8,-0.011900297130994926,-0.011900297130994926
9,0.10127322621689701,0.10127322621689701
10,-0.07868007136366119,-0.07868007136366119
11,0.006560609912484233,0.006560609912484233
12,-0.05032628173991972,-0.05032628173991972
13,0.12143347948013644,0.12143347948013644
14,0.00464956137586687,0.00464956137586687
15,0.14398535620146485,0.14398535620146485
16,0.14907594838361704,0.14907594838361704
17,-0.11262969124025618,-0.11262969124025618
18,-0.012865903344234897,-0.012865903344234897
19,-0.08965823652791531,-0.08965823652791531
20,-0.11661194880071567,-0.11661194880071567
21,-0.28777570484598153,-0.28777570484598153
22,-0.054728945776243126,-0.054728945776243126
23,-0.0003329822331544829,-0.0003329822331544829
24,-0.10813953695991424,-0.10813953695991424
25,-0.09643346961646916,-0.09643346961646916
26,-0.09465472214133369,-0.09465472214133369
27,-0.03393691117122194,-0.03393691117122194
28,-0.02797728258634416,-0.02797728258634416
29,0.14010784682464877,0.14010784682464877
