,exponential_1,exponential_2
0,0.24004496966735017,0.24004496966735017
1,0.26733866218154634,0.26733866218154634
2,0.1410634387319038,0.1410634387319038
3,0.572829177572819,0.572829177572819
4,0.22636008550127348,0.22636008550127348
5,1.082218132603788,1.082218132603788
6,0.570912624139232,0.570912624139232
7,0.03132168742847408,0.03132168742847408
8,0.23190725936564893,0.23190725936564893
9,0.2925184443329357,0.2925184443329357
10,0.24269496300100654,0.24269496300100654
11,0.26153476518386715,0.26153476518386715
12,1.504105251852208,1.504105251852208
13,0.24143255182452575,0.24143255182452575
14,0.2573409611791422,0.2573409611791422
15,0.08879232882089723,0.08879232882089723
16,0.06639303664133173,0.06639303664133173
17,0.052075870027523216,0.052075870027523216
18,0.4238440437221045,0.4238440437221045
19,0.2108399132586421,0.2108399132586421
20,0.6293500086522661,0.6293500086522661
21,0.20854746601719334,0.20854746601719334
22,0.6025829746269963,0.6025829746269963
23,0.02936694889220618,0.02936694889220618
24,0.14610239012893994,0.14610239012893994
25,0.6552144894054314,0.6552144894054314
26,1.001078055007353,1.001078055007353
27,0.02960524671107145,0.02960524671107145
28,0.16670120803505153,0.16670120803505153
29,0.6588209606003594,0.6588209606003594
