,gamma_1,gamma_2
0,4.124536652182921,4.124536652182921
1,0.6177308613281217,0.6177308613281217
2,6.0601150843597935,6.0601150843597935
3,1.3165577553001724,1.3165577553001724
4,3.332628255263066,3.332628255263066
5,3.973759518204517,3.973759518204517
6,3.612582530346597,3.612582530346597
7,1.5798683169315717,1.5798683169315717
8,4.01091888850269,4.01091888850269
9,2.5992542557996865,2.5992542557996865
10,0.25302735673498156,0.25302735673498156
11,7.995926274467051,7.995926274467051
12,2.0100713510881314,2.0100713510881314
13,2.8502457191187465,2.8502457191187465
14,0.13079454019993236,0.13079454019993236
15,4.083217684496424,4.083217684496424
16,3.804737102826724,3.804737102826724
17,5.518319931057258,5.518319931057258
18,3.5993816196975468,3.5993816196975468
19,5.800492459459662,5.800492459459662
20,5.8053906031623175,5.8053906031623175
21,1.8717328463119514,1.8717328463119514
22,1.9286889243368963,1.9286889243368963
23,7.543874927845628,7.543874927845628
24,7.648655466505421,7.648655466505421
25,1.9138124624020836,1.9138124624020836
26,7.333099871816608,7.333099871816608
27,5.630367692133341,5.630367692133341
28,1.1620993442654712,1.1620993442654712
29,1.3541225816903908,1.3541225816903908
