,normal_1,normal_2
0,0.04453094099255571,0.04453094099255571
1,0.16242636471120586,0.16242636471120586
2,0.008245165246522924,0.008245165246522924
3,0.026836698831171454,0.026836698831171454
4,-0.2349404083551312,-0.2349404083551312
5,0.03363178594322604,0.03363178594322604
6,0.0015529519484129815,0.0015529519484129815
7,0.1579957810514222,0.1579957810514222
8,0.09225803650807575,0.09225803650807575
9,-0.06754169772514844,-0.06754169772514844
10,0.010404500287157588,0.010404500287157588
11,-0.02951665487009803,-0.02951665487009803
12,-0.11521330477166983,-0.11521330477166983
13,0.07474767027660943,0.07474767027660943
14,-0.10686070218382987,-0.10686070218382987
15,0.12148239278155214,0.12148239278155214
16,0.09847264458579413,0.09847264458579413
17,-0.011727572892734614,-0.011727572892734614
18,-0.18190235811993172,-0.18190235811993172
19,-0.05521541658046402,-0.05521541658046402
20,-0.11323345607798348,-0.11323345607798348
21,0.05061583217287399,0.05061583217287399
22,-0.08385151971995511,-0.08385151971995511
23,-0.03761105171877098,-0.03761105171877098
24,0.1406044508226028,0.1406044508226028
25,-0.052595413980866756,-0.052595413980866756
26,-0.0501648836068943,-0.0501648836068943
27,-0.08887328316912137,-0.08887328316912137
28,-0.13132128020268027,-0.13132128020268027
29,0.03824119447106425,0.03824119447106425
