,power_1,power_2
0,0.8001420738005732,0.8001420738005732
1,0.8696079645034714,0.8696079645034714
2,0.9033262457144126,0.9033262457144126
3,0.9558494132019125,0.9558494132019125
4,0.5520556171106843,0.5520556171106843
5,0.9298716676798142,0.9298716676798142
6,0.9047286096810707,0.9047286096810707
7,0.7503220069088696,0.7503220069088696
8,0.7687768649193878,0.7687768649193878
9,0.9984579031964228,0.9984579031964228
10,0.8396524671075194,0.8396524671075194
11,0.3045323857260397,0.3045323857260397
12,0.9823073555426242,0.9823073555426242
13,0.8775258910434282,0.8775258910434282
14,0.8773432927059335,0.8773432927059335
15,0.9777410997854652,0.9777410997854652
16,0.8790234843156642,0.8790234843156642
17,0.6503452767975314,0.6503452767975314
18,0.931324755967866,0.931324755967866
19,0.8627300214777873,0.8627300214777873
20,0.6379656423598282,0.6379656423598282
21,0.6317793093934154,0.6317793093934154
22,0.6822955365041045,0.6822955365041045
23,0.8984795284680455,0.8984795284680455
24,0.9937347410009936,0.9937347410009936
25,0.9451271220321638,0.9451271220321638
26,0.844170176022196,0.844170176022196
27,0.9767763710772903,0.9767763710772903
28,0.9988298767300785,0.9988298767300785
29,0.7017716151438713,0.7017716151438713
